1 Bedroom in Bushwick APT,22219331,Sam,Brooklyn,Bushwick,40.70141,-73.91782,Private room,65,30,0,1,0,0
1BR 1B FULLY FURNISHED #8783,25341839,Gaby,Manhattan,Upper East Side,40.76402,-73.95916,Entire home/apt,310,30,0,3,365,0
Currently Not Avail,23621417,Agel,Brooklyn,Williamsburg,40.71026,-73.9509,Entire home/apt,120,30,0,1,0,0
2 Bedroom midcentury Brooklyn Brownstone apartment,414477,Ajay,Brooklyn,Crown Heights,40.67806,-73.94722,Entire home/apt,150,30,15,1,0,0
beautiful ROOFTOP apartment,24789838,Alex,Brooklyn,Bushwick,40.69023,-73.91009,Private room,37,30,0,2,0,0
1BR 1B FULLY FURNISHED #8703,25341839,Gaby,Manhattan,Upper West Side,40.7855,-73.9745,Entire home/apt,310,30,0,3,365,0
Times Square Cozy Studio,23982388,Jolie,Manhattan,Hell's Kitchen,40.76291,-73.98833,Entire home/apt,110,30,5,3,0,0
1BR 1B FULLY FURNISHED #8194,25341839,Gaby,Manhattan,Midtown,40.75976,-73.96447,Entire home/apt,330,30,0,3,365,0
Stylish & New Chelsea Apartment,22338025,Kerrie,Manhattan,Chelsea,40.74304,-73.9984,Entire home/apt,175,30,0,1,0,0
Cozy room in Prospect Heights,13486673,David,Brooklyn,Prospect Heights,40.67888,-73.97361,Private room,79,10,19,3,0,3
Beautiful Apartment. Big & Comfortable.,25113533,Rubén,Manhattan,Inwood,40.86347,-73.92624,Entire home/apt,95,2,31,1,325,24
EPIC east village room!,24793480,Nathan,Manhattan,East Village,40.72771,-73.98549,Private room,100,30,0,1,0,0
Light-filled  2BR Modern Condo,24796204,Christopher,Brooklyn,Crown Heights,40.67392,-73.95973,Entire home/apt,295,3,6,1,0,5
affordable and convenient Manhattan studio,24797535,Leslie,Manhattan,Upper West Side,40.79897,-73.96312,Entire home/apt,129,30,35,1,0,0
One large bedroom,7813520,Cynthia,Brooklyn,Bushwick,40.69348,-73.91892,Private room,42,3,18,3,28,13
Family-friendly 3 bedroom apt just ON Central Park,24973197,Roi,Manhattan,Upper West Side,40.79671,-73.96225,Entire home/apt,371,30,22,1,26,1
Apartment Downtown New York,24973819,Wen,Manhattan,Stuyvesant Town,40.73001,-73.97579,Private room,600,30,0,1,0,0
Beautiful apartment in Bushwick,4306959,Arikia,Brooklyn,Bushwick,40.70017,-73.92841,Entire home/apt,159,30,30,1,0,0
"North, Washer/Dryer, J train Gates Av 5 min, more*",331579,Marlon,Brooklyn,Bedford-Stuyvesant,40.68751,-73.922,Private room,56,4,69,3,177,12
Location is Everything!,25002053,Shailah,Manhattan,Upper West Side,40.78864,-73.9677,Private room,100,30,176,1,82,2
Happy Brooklyn! Happy Konakolo!,25001808,Hanayo,Brooklyn,South Slope,40.65998,-73.9861,Entire home/apt,130,14,92,1,227,9
Charming Bright Upper East Space,7021059,Katie,Manhattan,Upper East Side,40.77514,-73.95057,Entire home/apt,150,30,0,2,0,0
Theatre Row Lovely 1BR! Near Times Square!,22210080,Kyle,Manhattan,Hell's Kitchen,40.7629,-73.98857,Private room,135,2,397,2,109,28
Lovely Victorian Brooklyn 6BR Home,3196390,Orli,Brooklyn,Flatbush,40.63811,-73.96016,Entire home/apt,415,30,3,1,0,0
Beautiful light cozy apartment,7355953,Carmen,Queens,Astoria,40.75741,-73.92509,Entire home/apt,125,30,0,1,0,0
Large Modern Brownstone Home in Prospect Heights,47139,Susan,Brooklyn,Prospect Heights,40.68183,-73.97224,Entire home/apt,800,30,0,1,353,0
"SE, Washer/Dryer, J train Gates Ave 5 min, more*",331579,Marlon,Brooklyn,Bedford-Stuyvesant,40.68767,-73.92283,Private room,50,4,27,3,137,13
Large room in Uptown Manhattan near Cloisters,25015010,Serena (Legally Irina),Manhattan,Inwood,40.86663,-73.92621,Entire home/apt,100,30,5,1,0,0
Charming One Bedroom in Chelsea,25394253,Pete,Manhattan,Chelsea,40.74141,-73.99996,Entire home/apt,175,30,1,1,0,0
Spacious Studio Apartment,11457159,Logan,Manhattan,Upper East Side,40.78335,-73.94822,Entire home/apt,130,30,2,1,0,0
"Spacious, Cozy 1 Bedroom",7017213,Lenore,Brooklyn,Flatbush,40.64997,-73.9628,Entire home/apt,86,30,3,1,0,0
Clean & Cozy Private Room,12603113,Linda,Brooklyn,Kensington,40.63957,-73.97163,Private room,50,30,48,1,364,4
15 mins to Times Square + Sleeps 4,2908101,Mahesh,Manhattan,Harlem,40.82921,-73.94481,Entire home/apt,150,30,30,1,0,0
Cozy & Quaint,25401356,Krystle,Manhattan,East Harlem,40.79485,-73.93499,Entire home/apt,132,30,7,1,0,0
Large Room In Brownstone in Gorgeous Clinton Hill,63613,Patricia,Brooklyn,Clinton Hill,40.69079,-73.96756,Private room,45,45,0,2,217,0
2BD loft in Greenpoint with Manhattan view,87473,Sibin,Brooklyn,Greenpoint,40.73059,-73.95257,Entire home/apt,145,30,13,1,20,6
Room in Down town Brooklyn Parkslop,15442902,Akim,Brooklyn,Boerum Hill,40.6832,-73.98109,Private room,60,30,0,1,0,0
Luxury in Best Location,25404246,Stacey,Manhattan,Nolita,40.7226,-73.99644,Entire home/apt,150,198,163,1,0,0
1 bd Artist Retreat in Brooklyn,25295888,Alanna,Brooklyn,Bedford-Stuyvesant,40.67755,-73.92625,Private room,48,30,16,1,0,0
Williamsburg Brooklyn Apartment,3896287,Andrew And Clara,Brooklyn,Williamsburg,40.71396,-73.94021,Entire home/apt,225,30,9,1,0,0
"Classic Tenement 1BR, Center of LES",22840947,Michael,Manhattan,Chinatown,40.71633,-73.99133,Entire home/apt,140,30,0,1,0,0
Great 2 bedroom on The Upper East Side,1700398,Vered,Manhattan,Upper East Side,40.77483,-73.95237,Entire home/apt,250,30,0,1,0,0
Room w/artwork & huge window on historic block!,19850240,Neal,Manhattan,Harlem,40.80945,-73.94095,Private room,50,4,21,1,0,0
Cozy room - Internet up to 1000 Mbps.,7801481,Inez,Queens,Bay Terrace,40.78797,-73.7804,Private room,99,3,4,2,64,0
big bright unique artist's apartment in Manhattan,22087408,Dominik,Manhattan,Lower East Side,40.7191,-73.9834,Entire home/apt,236,1,120,1,133,74
LUXURY PRIVATE MANHATTAN APARTMENT,25102191,Andy,Manhattan,East Harlem,40.80824,-73.93987,Entire home/apt,125,30,0,1,0,0
"Sunny, spacious bedroom with a view",1473630,Hillela,Brooklyn,Gowanus,40.68096,-73.98209,Private room,100,30,2,1,0,0
Large 1 Bedroom Artist Loft in the Lower East Side,18254644,Sarah,Manhattan,Lower East Side,40.72128,-73.98529,Entire home/apt,300,5,131,1,0,0
Big & bright apt in Harlem!,25439443,Joel,Manhattan,Harlem,40.81864,-73.93819,Entire home/apt,85,30,6,1,0,0
Fall Oasis in Williamsburg,66276,Lee,Brooklyn,Williamsburg,40.70829,-73.94852,Entire home/apt,600,1,39,1,72,4
LARGE COZY STUDIO BEST LOCATION - PARADISIAC OASIS,25112856,Mio,Manhattan,Chelsea,40.74085,-74.00339,Entire home/apt,179,365,94,1,356,26
1BD UWS Apt. 1 block from C. Park,12417880,Carson,Manhattan,Upper West Side,40.79417,-73.96461,Entire home/apt,225,30,0,1,0,0
Gorgeous 1 BR Fancy Renovation,18227787,Vitaliy,Manhattan,East Harlem,40.79179,-73.94828,Entire home/apt,189,2,92,2,240,0
Magnolia Room,26354652,A & Faye Bed Anfd Breakfast Inc,Brooklyn,Flatbush,40.65075,-73.96484,Private room,136,2,3,4,0,0
Cozy Apt.Near Park/Museums & Subway,15297517,Christopher,Manhattan,Upper East Side,40.78118,-73.94861,Entire home/apt,155,30,9,1,0,0
2BR Entire Floor Apt in Flatiron,210602,Deepen,Manhattan,Flatiron District,40.7408,-73.99065,Entire home/apt,300,30,0,1,0,0
Perfectly Located Brooklyn Studio,25468442,Alexandra,Brooklyn,Crown Heights,40.67314,-73.96278,Entire home/apt,98,30,34,1,0,0
Large & Gorgeous! Heart of Village,17056215,Yaniv And Vanessa,Manhattan,Greenwich Village,40.73053,-74.00097,Entire home/apt,274,30,48,3,42,5
Huge Sunny Private Room in Bushwick,26260328,Alec,Brooklyn,Bushwick,40.70228,-73.9129,Private room,45,7,1,1,0,0
Quirky BrwnStone Studio in Harlem,25476493,Taylor,Manhattan,Harlem,40.80607,-73.94805,Entire home/apt,115,30,0,1,0,0
Modern Studio Apt in Williamsburg,26380626,Shamim,Brooklyn,Williamsburg,40.71792,-73.95211,Entire home/apt,120,30,1,1,0,0
Stylish  Shared Apt w Large Private Room,24943630,Jason,Manhattan,Greenwich Village,40.73382,-73.99683,Private room,125,6,57,1,120,21
Your Home with View in Greenpoint!,1556712,Margrethe,Brooklyn,Greenpoint,40.73283,-73.95617,Entire home/apt,284,3,71,1,208,15
One bed room with Manhattan view .prospect heights,25137999,Hossam,Brooklyn,Crown Heights,40.67332,-73.95936,Private room,60,30,0,1,89,0
Big & Sunny room w Private Entrance,2470606,Ben,Brooklyn,Greenpoint,40.72563,-73.94545,Private room,59,30,2,1,0,0
Lovely room in Prospect Heights,15321576,Daniel,Brooklyn,Prospect Heights,40.67467,-73.96557,Private room,60,30,0,1,0,0
I love Brooklyn private 1-br apartment,4265630,Nowme And Ra,Brooklyn,Flatbush,40.64802,-73.95608,Entire home/apt,62,30,67,3,281,1
Cozy 1BD near midtown Manhattan,26388856,Kat,Queens,Long Island City,40.76024,-73.92986,Entire home/apt,110,30,52,1,80,4
Greenpoint apartment,19965673,Amanda,Brooklyn,Greenpoint,40.72086,-73.94609,Private room,75,30,0,1,0,0
Upper East Side Beautiful Studio,1965783,Cranford,Manhattan,Upper East Side,40.76918,-73.95738,Entire home/apt,245,30,3,1,0,0
Spend the Fall in NoLita!,3339901,Meghan,Manhattan,Nolita,40.72369,-73.99406,Entire home/apt,250,30,7,1,0,0
Spacious Rm in 3br apt-private bath,7920086,Susan,Manhattan,East Harlem,40.78686,-73.94285,Private room,65,30,21,3,0,0
Best Location on the UWS!!,10795846,Sasha,Manhattan,Upper West Side,40.78942,-73.97513,Private room,65,30,171,2,0,0
Midtown East Luxury Highrise,25163365,Jared,Manhattan,Midtown,40.76022,-73.96688,Entire home/apt,504,1,22,1,277,6
Peaceful 1BD in Historic W. Harlem,14813211,Vriana,Manhattan,Harlem,40.82008,-73.94542,Entire home/apt,89,30,0,1,0,0
"166 Reviews, Single-Family House",3417940,Jeremy,Brooklyn,Gowanus,40.6713,-73.99169,Entire home/apt,284,2,155,1,0,0
Designer's Red Hook Apartment,10125456,Carly,Brooklyn,Red Hook,40.67507,-74.01209,Entire home/apt,159,4,85,1,42,4
Sun-Filled Apartment 1 Minute From Subway,25379501,Rivka,Brooklyn,Crown Heights,40.66687,-73.95023,Private room,275,30,59,1,0,0
Large williamsburg apt. Sleeps 4.,26433326,Martha,Brooklyn,Williamsburg,40.70767,-73.94818,Entire home/apt,195,30,3,1,0,0
Bedford Loft in Williamsburg,6438118,Zachary,Brooklyn,Williamsburg,40.71279,-73.9641,Private room,55,3,0,1,0,0
"Very spacious, clean Manhattan Apt",25168328,Daniel,Manhattan,Harlem,40.82211,-73.94046,Entire home/apt,70,30,1,1,0,0
NYC GORGEOUS LIGHT APT/PANORAMIC RIVER VIEW,25168888,Svjetlana,Manhattan,Harlem,40.82063,-73.95613,Entire home/apt,216,7,11,3,32,5
Central Park View Room,25517905,Andreas,Manhattan,Upper West Side,40.795,-73.96302,Private room,97,1,395,1,297,58
Spacious Clinton Hill 2bd/2 bath w/ patio & office,15025293,Rafi,Brooklyn,Bedford-Stuyvesant,40.68458,-73.95878,Entire home/apt,180,30,0,1,115,0
Room available for long term,14035846,Monica,Queens,Sunnyside,40.74384,-73.92114,Private room,50,30,2,1,0,0
Williamsburg/Greenpoint Suite,7243674,Eric,Brooklyn,Greenpoint,40.72376,-73.94957,Private room,120,7,58,1,180,13
"East Village Floor Thru plus Garden, Washer/Dryer!",7245581,Michael,Manhattan,East Village,40.72304,-73.97674,Entire home/apt,103,79,9,19,257,2
Cozy 2 bedroom basement apartment,26435150,Jonathan,Queens,Forest Hills,40.71269,-73.85365,Entire home/apt,95,3,27,1,306,27
Brooklyn Heights,6285979,Alexandra,Brooklyn,Brooklyn Heights,40.69287,-73.99504,Entire home/apt,200,30,6,1,0,0
"Bright, Spacious 1BR - West Village",16460889,Daniel,Manhattan,Greenwich Village,40.72895,-74.001,Entire home/apt,175,30,4,1,0,0
BIG ROOM IN BROOKLYN!!,5564276,Monica,Brooklyn,Bedford-Stuyvesant,40.68998,-73.95465,Private room,75,30,0,1,0,0
Dominique's 2BR LL cosy CrashPad*6 Mins from Metro,310670,Vie,Bronx,Eastchester,40.87893,-73.83413,Entire home/apt,146,2,33,7,343,10
Vie's 3BR Crashpad* sleeps 7 *Metro* Free st pkg*,310670,Vie,Bronx,Eastchester,40.881,-73.83511,Entire home/apt,227,2,25,7,363,4
BEAUTIFUL 2 BED/ BRICK WALLS/ 52ST,1475015,Mike,Manhattan,Midtown,40.75647,-73.96901,Entire home/apt,135,30,1,7,260,1
Stylish and cozy SOHO loft bedroom,14854832,Alix,Manhattan,SoHo,40.72089,-74.00171,Private room,102,30,9,1,0,0
Artist 1 Bdrm 1 bath w/ Shrine Room,1434120,Kimyon,Brooklyn,Bedford-Stuyvesant,40.69674,-73.93703,Entire home/apt,99,30,120,1,289,0
"Large, comfy 1br in Williamsburg!",26529661,Alexis,Brooklyn,Williamsburg,40.71284,-73.94679,Entire home/apt,1763,60,0,1,0,0
Boutique Retreat,25249481,Jacqueline,Bronx,Mount Hope,40.84972,-73.90408,Private room,40,14,5,1,365,0
Gorgeous Waterfront Studio: Williamsburg,551139,Owen,Brooklyn,Williamsburg,40.7088,-73.96547,Entire home/apt,145,3,38,1,0,0
New Year's Eve in the Heart of NYC!,25264954,Andrew,Manhattan,Hell's Kitchen,40.7597,-73.99163,Private room,225,30,0,1,0,0
"Bronx, 1Bdrm in 3Bdrm Apt.",25605654,Cindy,Bronx,Morris Park,40.85456,-73.85709,Private room,50,30,2,1,0,0
Cosy room in spacious apartment,25268374,Gabriela,Brooklyn,Crown Heights,40.6722,-73.94544,Private room,75,30,0,1,0,0
Beautiful and Spacious 2 bedroom West Harlem Apt.,25266756,Antoinette,Manhattan,Harlem,40.80586,-73.9516,Entire home/apt,300,30,22,1,0,0
Roomy Studio at Prospect Park,5125933,Penelope,Brooklyn,Prospect-Lefferts Gardens,40.65729,-73.95782,Entire home/apt,65,30,3,1,0,0
Spacious Brooklyn Loft/private room,8118080,Theresa,Brooklyn,Bedford-Stuyvesant,40.68701,-73.9202,Private room,40,7,0,1,0,0
Beautiful One Bedroom Apartment,25605887,Cindy,Manhattan,Hell's Kitchen,40.7666,-73.98475,Entire home/apt,450,30,0,1,0,0
Spacious private room upper west side,26558533,Jinqiu,Manhattan,Upper West Side,40.79601,-73.96503,Private room,79,30,8,1,0,0
Private Cozy Bright Brooklyn Studio,248490,Leecia,Brooklyn,Bedford-Stuyvesant,40.68232,-73.93792,Private room,88,3,150,2,124,36
Room in Jackson Heights (Queens),23345098,Jorge,Queens,East Elmhurst,40.75684,-73.87709,Private room,36,30,34,1,222,1
LUXURY*Doorman*Walk to Central Park,7881946,Emmanuel,Manhattan,Harlem,40.80618,-73.95482,Entire home/apt,140,30,5,1,0,0
True 1BR Apt in Greenwich Village,21112602,Maggie,Manhattan,West Village,40.73437,-73.99904,Entire home/apt,198,30,15,1,0,0
Private room & shared bathroom,24503246,Jessica,Bronx,Williamsbridge,40.871887,-73.860954,Private room,45,1,0,1,365,0
Canal Street bedroom,693815,Jimmy,Manhattan,Chinatown,40.71652,-73.99801,Private room,75,30,0,1,0,0
Serene West Village Sun-flooded apt,27502743,John,Manhattan,West Village,40.73183,-74.00649,Entire home/apt,175,90,0,1,0,0
Master Bedroom in Lefferts Garden,20518366,Gabriel,Brooklyn,Prospect-Lefferts Gardens,40.65811,-73.95146,Private room,65,30,0,2,0,0
Private Room in the Lower East Side,519554,Sinem,Manhattan,Lower East Side,40.71905,-73.98792,Private room,89,1,106,3,0,5
Harlem Style Spacious and Sunny,26597048,M. Elizabeth,Manhattan,East Harlem,40.80581,-73.94234,Entire home/apt,158,2,266,2,0,53
New! 1 BD in heart of Williamsburg,27503203,Caroline,Brooklyn,Williamsburg,40.71372,-73.94434,Private room,102,14,1,1,0,0
Lower East Side Gem,10350245,Brian,Manhattan,Lower East Side,40.72061,-73.98775,Entire home/apt,200,30,1,1,0,0
Diamond Peach,3737351,Lawrence,Brooklyn,Canarsie,40.6384,-73.91611,Private room,44,5,58,2,258,17
"A room in private house,",22420999,Herman,Queens,Richmond Hill,40.69579,-73.83174,Private room,46,2,35,5,255,9
"GORGEOUS 2 BD PENTH., 500SF TERRACE",215570,Dirk,Brooklyn,Williamsburg,40.71081,-73.96373,Entire home/apt,125,30,5,1,0,0
CHARMING GARDEN APT IN TOWNHOUSE,271527,Richard,Manhattan,Harlem,40.81141,-73.93975,Entire home/apt,157,3,137,2,280,30
"Large Sunny Room, Crown Heights, BK",1747467,Kristina,Brooklyn,Crown Heights,40.674534,-73.95721,Entire home/apt,80,30,0,1,0,0
Beautiful room in Brooklyn,2803589,Helida,Brooklyn,Prospect-Lefferts Gardens,40.65833,-73.95196,Private room,45,30,0,1,0,0
Williamsburg Apt. S 2nd & Bedford,22761603,Dan,Brooklyn,Williamsburg,40.71425,-73.96054,Private room,90,30,1,1,0,0
Sunny 2-bedroom in Clinton Hill,936258,Kelsey,Brooklyn,Clinton Hill,40.68596,-73.96443,Entire home/apt,175,2,8,1,0,0
Sunny Beautiful Brownstone Apt & Area!,9054750,Camiren,Manhattan,Harlem,40.82837,-73.94757,Entire home/apt,115,2,30,1,47,0
Cozy Chelsea Studio,8780729,Ellen,Manhattan,Chelsea,40.74335,-73.99819,Entire home/apt,135,30,31,1,0,0
Chic Downtown 1 Bedroom,17985595,Lora,Manhattan,Greenwich Village,40.73238,-73.995,Entire home/apt,350,30,35,2,165,2
"Modern Williamsburg Apt. Comfort, style, ease!",3865502,Roy,Brooklyn,Williamsburg,40.71268,-73.95693,Entire home/apt,120,30,21,1,0,0
Near Subway -15 min to Manhattan,25715117,Lilia,Queens,Astoria,40.76523,-73.92812,Private room,100,30,51,1,364,0
Beautiful Design studio next to Central Park!,27315132,Stratos,Manhattan,Upper East Side,40.78673,-73.95512,Private room,120,30,27,1,365,1
Charming 1-BR in Gramercy,5734689,Eunice,Manhattan,Gramercy,40.73722,-73.98039,Entire home/apt,189,30,28,1,33,4
"Cozy, sunny private room",26710027,Sara,Brooklyn,Bedford-Stuyvesant,40.68074,-73.92513,Private room,65,30,21,1,0,0
LIC Super Sunny & Spacious 1BR Apt,10433019,Serene,Queens,Long Island City,40.74425,-73.94953,Entire home/apt,153,30,17,1,187,4
"Cozy, quiet 2-story place by subway",25271688,Margot,Brooklyn,Greenpoint,40.7299,-73.95143,Private room,100,31,1,1,0,0
Elegant 2br Times Square Apartment,26731382,Bright,Manhattan,Theater District,40.75504,-73.9879,Shared room,200,30,0,1,0,0
Saint Nicholas Apt A,27502008,Tahirou,Manhattan,Harlem,40.81568,-73.94912,Private room,47,30,109,1,287,3
A Beautiful and Sunny Artist's Home,25744379,Sonia,Queens,Astoria,40.76791,-73.9204,Entire home/apt,72,30,39,1,17,0
Beautiful bright renovated 2BR w Balcony-sleeps 5!,588270,Dikla,Brooklyn,DUMBO,40.70264,-73.98808,Entire home/apt,350,2,331,2,193,50
Convenient & Updated- prime East Village location!,11576606,Katie,Manhattan,East Village,40.72372,-73.98523,Entire home/apt,199,30,1,1,0,0
Great East Village bedroom NYC,7877557,Guy,Manhattan,East Village,40.72604,-73.99016,Private room,100,30,0,1,0,0
1br in duplex of luxury building,23386756,Daniel,Brooklyn,Williamsburg,40.70675,-73.94654,Private room,40,30,0,1,0,0
1 Bdrm in Luxury High Rise,41398078,Jimmy,Manhattan,Financial District,40.7076,-74.01367,Private room,125,30,0,1,0,0
Bushwick Live/Work,5399418,Jennifer,Brooklyn,Bushwick,40.69092,-73.90443,Private room,30,30,0,1,0,0
"Sunny, By Park, Private Entrance, Safe Quiet Area",117949,Ariel,Brooklyn,Greenpoint,40.72724,-73.94208,Private room,42,30,98,1,130,12
East Village Studio,25748492,David,Manhattan,East Village,40.72767,-73.98335,Entire home/apt,120,30,8,1,0,0
"Airy, Modern, Large Room W'burg two blocks subway",1762555,Arti,Brooklyn,Williamsburg,40.71598,-73.945,Private room,75,1,45,1,0,0
Rare Find - Oversized 1BR in Williamsburg center,45384,Nicole,Brooklyn,Williamsburg,40.71109,-73.9642,Entire home/apt,450,100,22,1,49,0
Large studio in Manhattan,26819401,Alberto,Manhattan,Upper East Side,40.77594,-73.95584,Entire home/apt,180,30,3,1,0,0
The Red House,262760,Megan,Brooklyn,Flatbush,40.64224,-73.96236,Private room,75,30,24,1,0,0
纽约之家(Sunnyhome7),27673980,Amy,Queens,Flushing,40.74537,-73.83252,Private room,60,1,299,8,78,25
Spacious Private Room,25807709,Shula,Brooklyn,Midwood,40.62299,-73.9529,Private room,60,30,27,1,335,0
1.5 Bedroom - Artist's Retreat,5788393,Amy,Queens,Astoria,40.75976,-73.92603,Entire home/apt,99,30,19,1,0,0
"Cozy Room in Clinton Hill, Bk",3977023,Vaida,Brooklyn,Bedford-Stuyvesant,40.69131,-73.95383,Private room,70,30,1,2,0,0
SOHO NEW YORK LUXURY LOFT MID-CENTURY MODERN,6095946,Fiona,Manhattan,Tribeca,40.72044,-74.00399,Entire home/apt,1130,21,2,1,363,0
"Cozy, Convenient, Clean & Colorful!",23909946,Robin LaVerne,Brooklyn,Bushwick,40.68808,-73.91862,Private room,80,14,96,3,0,0
Upper East Cozy studio close to NYC Hospitals,23772724,The Local Stay,Manhattan,Upper East Side,40.77504,-73.95357,Entire home/apt,99,30,23,62,226,3
Vintage Jewel in Crown Heights,1238879,Kristen,Brooklyn,Crown Heights,40.67247,-73.92894,Entire home/apt,96,30,2,1,0,0
Quiet Midtown Oasis - Sutton Place,27589508,James,Manhattan,Midtown,40.75758,-73.96519,Entire home/apt,224,5,130,1,175,25
PRIVATE SUNNY ROOM IN BUSHWICK!,25821864,Viva,Queens,Ridgewood,40.70547,-73.91432,Private room,65,30,5,1,0,0
Upper East Side Gem!,25840204,Daniel,Manhattan,Upper East Side,40.77395,-73.95153,Entire home/apt,88,30,103,1,245,5
Housing for SGU/AUA/SABA/ROSS students,27741331,Lyn,Brooklyn,East Flatbush,40.6575,-73.92244,Private room,31,30,15,6,313,5
Unique loft space middle of Manhattan.,5740424,Maria,Manhattan,Midtown,40.7487,-73.98316,Entire home/apt,229,30,2,1,0,0
Fabulous studio UES 30 days min,23772724,The Local Stay,Manhattan,Upper East Side,40.77375,-73.95215,Entire home/apt,99,30,21,62,314,2
Bright 2BD in East Village,26942242,Alfred,Manhattan,East Village,40.7295,-73.98623,Entire home/apt,230,30,1,1,0,0
"Prime Location, Close to Everything",1315306,Suzanne,Brooklyn,Park Slope,40.67438,-73.97541,Private room,110,30,9,1,363,0
Cozy East Harlem 1BD,26975156,Vanessa,Manhattan,East Harlem,40.80199,-73.93353,Entire home/apt,119,4,1,1,0,0
Great 1-bd apartment in Murray Hill,3510638,Eugene,Manhattan,Murray Hill,40.74625,-73.97505,Entire home/apt,75,5,13,1,0,0
Feel at home,1220404,Tom,Brooklyn,East New York,40.66836,-73.89257,Entire home/apt,109,2,78,2,360,32
Charming Studio close to everything,16548665,Britta,Brooklyn,Bedford-Stuyvesant,40.69413,-73.95731,Entire home/apt,80,30,5,1,0,0
Beautiful private suite-like 2FL apt. West Village,9350960,Victoria,Manhattan,West Village,40.73478,-74.00734,Entire home/apt,335,2,329,1,161,45
809-4B  Studio Balcony W/D Prime location,2119276,Eran,Manhattan,Hell's Kitchen,40.76681,-73.98638,Entire home/apt,161,30,30,38,199,3
"Comfy Room, Close to the Train!",27782348,Morgan,Brooklyn,Bushwick,40.69713,-73.92447,Private room,50,30,1,1,0,0
Stylish 1br in Brooklyn Heights,9787502,Shehzad,Brooklyn,Brooklyn Heights,40.69477,-73.99225,Entire home/apt,200,30,24,1,0,0
2br Duplex w/Roof Deck Close to Empire State Build,17982486,Cheri,Manhattan,Kips Bay,40.74259,-73.97949,Entire home/apt,250,30,15,1,247,1
Gramercy Park View Pied A Terre,25870353,Amie,Manhattan,Gramercy,40.73635,-73.98669,Entire home/apt,1000,30,0,1,365,0
1 Private Bedroom w/ private bath,27807705,Isoke,Brooklyn,Bedford-Stuyvesant,40.68941,-73.94206,Private room,70,30,0,1,0,0
Exquisite Staten Island NYC Townhome,2265022,K. Zovia,Staten Island,Mariners Harbor,40.62914,-74.15927,Entire home/apt,150,30,27,1,210,3
Spacious room available in Brooklyn,27072226,Winona,Brooklyn,Crown Heights,40.66906,-73.93491,Private room,40,30,0,1,0,0
"Cozy Apt, Terrace in Williamsburg",25895198,Mateo,Brooklyn,Williamsburg,40.71619,-73.94156,Entire home/apt,80,30,10,1,0,0
61-2A  Large 1BR in Upper East Side,2119276,Eran,Manhattan,Upper East Side,40.75966,-73.96124,Entire home/apt,120,30,13,38,364,2
Studio in Downtown Flushing!  Best location!,10366837,Judy,Queens,Flushing,40.75794,-73.82971,Private room,104,2,148,4,156,20
".Safe, cozy & minutes to NYC",3339701,Angelo,Queens,Ditmars Steinway,40.77727,-73.91761,Private room,40,1,153,4,314,17
Artist Loft in Bushwick,9881214,Darcy,Brooklyn,Bushwick,40.69983,-73.92549,Entire home/apt,125,30,1,1,0,0
Private room in 2/bed doorman condo,12621774,Lillo,Queens,Corona,40.73794,-73.85343,Private room,39,2,80,1,326,17
Full Prospect Heights Brownstone!,630519,Alex,Brooklyn,Prospect Heights,40.6776,-73.96534,Entire home/apt,288,1,2,1,0,0
"Quiet, Cozy studio walk to Central Park",19034179,Jennifer,Manhattan,Upper East Side,40.76902,-73.95807,Entire home/apt,139,30,2,1,0,0
Prime Williamsburg Oasis on the Park w/ Terrace,3560446,Jay,Brooklyn,Williamsburg,40.71958,-73.95504,Entire home/apt,120,2,72,1,0,0
Cosy style private bedroom with Queen bed,27084741,Paul,Queens,Sunnyside,40.74401,-73.91331,Private room,90,30,29,2,365,0
Charming sun drenched sanctuary,1295576,Johnny,Brooklyn,Bedford-Stuyvesant,40.69158,-73.95634,Entire home/apt,120,30,100,1,0,0
"Spacious 2 Bedroom, 2 Bath, 5th Avenue Entire Apt",14362471,Andy,Manhattan,East Harlem,40.79706,-73.94769,Entire home/apt,220,30,7,3,24,1
Private Room w/ Bath and Balcony,25961456,Adam,Brooklyn,Prospect Heights,40.67824,-73.96514,Private room,60,30,0,1,0,0
3 bedroom home for groups and families,27863482,Maryjoan,Bronx,Mott Haven,40.80899,-73.91489,Entire home/apt,385,30,0,2,0,0
"1BR, elevator, kitchen, doorman!",12762559,Jeremy,Manhattan,Upper East Side,40.78633,-73.95218,Entire home/apt,150,30,0,1,0,0
Studio sized private room with Bath,25968714,Arcilesi Homberg,Queens,Jackson Heights,40.75394,-73.87986,Private room,100,30,40,1,364,1
Authentic Brooklyn Vibe in Spacious Bright Flat,189275,Erika,Brooklyn,Clinton Hill,40.69657,-73.96884,Entire home/apt,130,1,149,1,45,64
Stay in Harlem 1 - 3 months!,6228539,Michelle,Manhattan,Harlem,40.80406,-73.95494,Private room,85,30,3,2,213,2
JUST-RENOVATED: gem-like UES writer's studio,172672,Tara,Manhattan,Upper East Side,40.77607,-73.94802,Entire home/apt,60,30,44,1,0,0
"\"Home For Medical Professionals - \"\"Dysania\"\"\"",26377263,Stat,Brooklyn,East Flatbush,40.65941,-73.93545,Private room,61,6,3,57,178,1
Spacious Room in Awesome Apt Sublet,27919611,Matthew,Manhattan,Washington Heights,40.83242,-73.93931,Private room,28,30,0,1,0,0
