54860,Great apartment with private bathroom and entrance,258164,Jenny,Manhattan,East Harlem,40.79934,-73.94236,Private room,125,5,277,2023-01-01,1.84,1,169,28,
25406,"Modern Brooklyn Apt., August sublet",105538,Erik,Brooklyn,Williamsburg,40.71649,-73.94865,Entire home/apt,83,30,29,2018-05-26,0.25,1,0,0,
100186,Large Modern Park Slope 1BR,526805,Mi,Brooklyn,Gowanus,40.66952,-73.99201,Entire home/apt,130,30,117,2023-02-28,0.82,1,68,7,
55959,Work From Our Home w/ Loft,168525,Gus,Brooklyn,Williamsburg,40.71065,-73.95087,Private room,129,5,98,2023-01-29,0.84,2,16,5,
25696,"1,800 sq foot in luxury building",107628,Dena,Manhattan,Harlem,40.8104,-73.94309,Private room,100,1,190,2020-01-01,1.26,1,0,0,
55982,Cozy 2 br in sunny Fort Greene apt,264928,Sally,Brooklyn,Fort Greene,40.68701,-73.97555,Private room,85,3,43,2023-01-01,0.29,1,3,5,
101053,Colorful Artistic Williamsburg Apt w/ 3 Bedrooms,530032,Lee And Tara,Brooklyn,Williamsburg,40.71116,-73.95484,Private room,175,60,38,2021-07-12,0.26,1,0,0,
56859,City Room - Private & Comfy Bedroom,256161,Wayne,Manhattan,Harlem,40.81201,-73.94452,Private room,74,3,253,2022-12-26,1.7,4,45,33,
57166,Elegant NYC Pad,272006,Vasili,Queens,Ditmars Steinway,40.772472,-73.906075,Entire home/apt,149,3,126,2023-03-02,0.84,1,267,49,
103161,Equipped+Cozy+Super Dedicated Workspace PRIME WBG,465278,Ade,Brooklyn,Williamsburg,40.71551,-73.96274,Entire home/apt,335,7,146,2022-10-02,1.27,1,365,5,
103311,2 BR w/ Terrace @ Box House Hotel,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73778,-73.95366,Private room,599,1,9,2018-05-19,0.06,30,66,0,
26785,Park Slope Green Guest House,42273,Dani,Brooklyn,South Slope,40.6686,-73.98723,Entire home/apt,90,30,479,2022-05-31,3.09,3,64,2,
57297,"Clean & bright 1BR in Cobble Hill, GREAT location!",199392,S.M.,Brooklyn,Brooklyn Heights,40.69003,-73.99338,Entire home/apt,249,5,281,2023-01-29,1.88,1,141,25,
27644,Sugar Hill Rest Stop,119510,Emma,Manhattan,Harlem,40.82682,-73.94948,Entire home/apt,190,2,246,2023-01-29,1.75,1,289,27,
